Subsystem 3	H: mean rel. freq. (%)	H: std. dev. (%)	NH: mean rel. freq. (%)	NH: std. dev. (%)	p-values	p-values (corrected)	Difference between means	95.0% lower CI	95.0% upper CI	Note	ERR1398068	ERR1398068: parent seq. count	ERR1398068: rel. freq. (%)	ERR1398076	ERR1398076: parent seq. count	ERR1398076: rel. freq. (%)	ERR1398077	ERR1398077: parent seq. count	ERR1398077: rel. freq. (%)	ERR1398085	ERR1398085: parent seq. count	ERR1398085: rel. freq. (%)	ERR1398168	ERR1398168: parent seq. count	ERR1398168: rel. freq. (%)	ERR1398221	ERR1398221: parent seq. count	ERR1398221: rel. freq. (%)	ERR1398078	ERR1398078: parent seq. count	ERR1398078: rel. freq. (%)	ERR1398089	ERR1398089: parent seq. count	ERR1398089: rel. freq. (%)	ERR1398129	ERR1398129: parent seq. count	ERR1398129: rel. freq. (%)	ERR1398206	ERR1398206: parent seq. count	ERR1398206: rel. freq. (%)	ERR1398257	ERR1398257: parent seq. count	ERR1398257: rel. freq. (%)	ERR1398263	ERR1398263: parent seq. count	ERR1398263: rel. freq. (%)	
Regulatory Intramembrane Proteolysis Pathways	0.00030233219052	0.000676035329789	0.000262566429309	0.000587116384544	0.922894893011	0.922894893011	3.97657612109e-05	-0.000854831922968	0.00093436344539		0.0	62613.9999989	0.0	0.0	54430.0	0.0	1.0	55126.9999996	0.00181399314312	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	1.0	63475.9999994	0.00157539857585	
CarD	0.209434044102	0.0149106313609	0.210690261428	0.0239528477751	0.923039064421	0.923039064421	-0.00125621732581	-0.0301314217729	0.0276189871213		133.347619	62613.9999989	0.212967737251	111.2833333	54430.0	0.204452201543	109.6119048	55126.9999996	0.198835243711	77.05555556	40585.0000001	0.189862154884	133.347619	62613.9999989	0.212967737251	202.2357143	85145.0000002	0.237519189969	140.2940476	54754.9999992	0.256221436585	110.725	52990.9999993	0.208950576516	59.76174242	32002.0000006	0.186743773573	140.8873016	62699.0	0.22470422431	78.29820545	41133.9999993	0.190349116185	125.1571789	63475.9999994	0.197172441397	
D-ribose utilization	0.191660468654	0.0645577468013	0.19609525699	0.0769806524548	0.923382507996	0.923382507996	-0.00443478833613	-0.104959370211	0.0960897935384		100.8666667	62613.9999989	0.161092833395	104.3166667	54430.0	0.191652887562	97.4	55126.9999996	0.17668293214	133.8333333	40585.0000001	0.329760584698	100.8666667	62613.9999989	0.161092833395	110.4166667	85145.0000002	0.129680740736	82.78333333	54754.9999992	0.151188628128	118.2166667	52990.9999993	0.223088197433	110.125	32002.0000006	0.344119117549	59.16666667	62699.0	0.0943662046763	78.36666667	41133.9999993	0.190515550813	110.0	63475.9999994	0.173293843344	
COG1836	0.0103664895801	0.00396573292321	0.0101607460821	0.00245323047829	0.923741437562	0.923741437562	0.000205743498036	-0.00456958156325	0.00498106855932		7.066666667	62613.9999989	0.0112860808559	2.9	54430.0	0.00532794414844	5.421428571	55126.9999996	0.00983443425371	7.188095238	40585.0000001	0.017711211625	7.066666667	62613.9999989	0.0112860808559	5.75	85145.0000002	0.00675318574195	6.621428571	54754.9999992	0.0120928290952	6.791666667	52990.9999993	0.0128166418205	1.7	32002.0000006	0.0053121679894	6.708333333	62699.0	0.0106992668671	4.476923077	41133.9999993	0.010883753287	5.814285714	63475.9999994	0.00915981743345	
CBSS-584.1.peg.841	0.00653661246586	0.00725931636043	0.00611899079612	0.00614274221911	0.923766596867	0.923766596867	0.000417621669737	-0.00909346651709	0.00992870985656		2.333333333	62613.9999989	0.00372653613096	12.0	54430.0	0.0220466654418	4.0	55126.9999996	0.00725597257248	1.0	40585.0000001	0.00246396451891	2.333333333	62613.9999989	0.00372653613096	0.0	85145.0000002	0.0	1.0	54754.9999992	0.00182631723133	10.0	52990.9999993	0.0188711290599	0.0	32002.0000006	0.0	3.0	62699.0	0.00478476530726	3.0	41133.9999993	0.00729323673859	2.5	63475.9999994	0.00393849643964	
Dissimilatory nitrite reductase	0.0151100580779	0.00771181536378	0.0155900322493	0.00813471651291	0.925617725078	0.925617725078	-0.000479974171406	-0.0116537144667	0.0106937661239		10.5	62613.9999989	0.0167694125917	10.5	54430.0	0.0192908322616	3.0	55126.9999996	0.00544197942936	11.0	40585.0000001	0.027103609708	10.5	62613.9999989	0.0167694125917	4.5	85145.0000002	0.00528510188501	12.0	54754.9999992	0.021915806776	6.0	52990.9999993	0.0113226774359	4.5	32002.0000006	0.0140616211484	5.0	62699.0	0.00797460884544	12.5	41133.9999993	0.0303884864108	5.0	63475.9999994	0.00787699287927	
MRSA analysis Oli	0.00822080633251	0.00647069428263	0.00865825187491	0.00800074426779	0.926225733746	0.926225733746	-0.000437445542402	-0.0107519507963	0.00987705971149		4.0	62613.9999989	0.00638834765399	3.0	54430.0	0.00551166636046	1.0	55126.9999996	0.00181399314312	9.0	40585.0000001	0.0221756806702	4.0	62613.9999989	0.00638834765399	6.0	85145.0000002	0.00704680251334	8.0	54754.9999992	0.0146105378506	11.0	52990.9999993	0.0207582419659	0.0	32002.0000006	0.0	2.0	62699.0	0.00318984353818	0.0	41133.9999993	0.0	8.5	63475.9999994	0.0133908878948	
Utilization of glutathione as a sulphur source	0.0138178934874	0.0101992924732	0.0143706191258	0.0081768526618	0.926630369322	0.926630369322	-0.000552725638425	-0.0136627240018	0.0125572727249		6.25	62613.9999989	0.00998179320936	19.5	54430.0	0.035825831343	7.25	55126.9999996	0.0131514502876	4.0	40585.0000001	0.00985585807563	6.25	62613.9999989	0.00998179320936	3.5	85145.0000002	0.00411063479945	9.5	54754.9999992	0.0173500136976	16.0	52990.9999993	0.0301938064958	2.25	32002.0000006	0.00703081057421	8.25	62699.0	0.013158104595	5.5	41133.9999993	0.0133709340208	3.25	63475.9999994	0.00512004537153	
Mycobacterium virulence operon possibly involved in quinolinate biosynthesis	0.0669395771065	0.0140184706493	0.0677360123181	0.0127621340872	0.927028033023	0.927028033023	-0.000796435211658	-0.0197092505293	0.018116380106		44.55	62613.9999989	0.0711502219963	45.66666667	54430.0	0.0838998101598	24.58333333	55126.9999996	0.0445939980956	21.16666667	40585.0000001	0.0521539156584	44.55	62613.9999989	0.0711502219963	67.0	85145.0000002	0.0786892947323	29.41666667	54754.9999992	0.0537241652277	27.25	52990.9999993	0.0514238266882	22.41666667	32002.0000006	0.0700477053609	50.56666667	62699.0	0.0806498774622	35.36666667	41133.9999993	0.0859791575597	41.0	63475.9999994	0.06459134161	
Cobalt-zinc-cadmium resistance	0.449723532535	0.0543440428206	0.446800915341	0.0434853604963	0.927134764869	0.927134764869	0.00292261719411	-0.0668859745237	0.0727312089119		249.8333333	62613.9999989	0.399005547169	220.5666667	54430.0	0.40522995903	272.4996032	55126.9999996	0.494312411708	219.9952381	40585.0000001	0.542060461007	249.8333333	62613.9999989	0.399005547169	390.5833333	85145.0000002	0.458727269128	201.6857143	54754.9999992	0.368342095339	231.2694444	52990.9999993	0.436431553288	143.3730159	32002.0000006	0.448012673887	274.9	62699.0	0.438443994322	197.6666667	41133.9999993	0.48054326519	323.1130952	63475.9999994	0.509031910018	
riboflavin to FAD	0.0433547145295	0.00746694165155	0.0429137329272	0.00786570801611	0.929356850632	0.929356850632	0.000440981602282	-0.0103700061052	0.0112519693098		30.91666667	62613.9999989	0.0493766037476	16.36666667	54430.0	0.0300692020393	20.76666667	55126.9999996	0.0376705909448	17.45	40585.0000001	0.0429961808549	30.91666667	62613.9999989	0.0493766037476	43.11666667	85145.0000002	0.0506391058429	26.06666667	54754.9999992	0.0476060025028	25.36666667	52990.9999993	0.0478697640549	8.45	32002.0000006	0.026404599712	31.36666667	62699.0	0.0500273794957	17.25	41133.9999993	0.0419361112469	27.7	63475.9999994	0.0436385405512	
Zinc regulated enzymes	0.0618349714732	0.0101225994946	0.0606199905814	0.0283406795714	0.930889674546	0.930889674546	0.00121498089183	-0.0313937810192	0.0338237428029		43.66666667	62613.9999989	0.0697394618947	40.41666667	54430.0	0.074254394029	32.33333333	55126.9999996	0.0586524449548	21.0	40585.0000001	0.051743254897	43.66666667	62613.9999989	0.0697394618947	39.91666667	85145.0000002	0.0468808111691	29.16666667	54754.9999992	0.0532675859199	40.80952381	52990.9999993	0.0770121790692	10.08333333	32002.0000006	0.0315084473777	17.04166667	62699.0	0.0271801251535	45.58333333	41133.9999993	0.110816680437	40.58333333	63475.9999994	0.0639349255315	
CBSS-205914.5.peg.1403	0.00246396451891	0.00550959215842	0.00219149911121	0.00413768149292	0.931420531401	0.931420531401	0.000272465407694	-0.00666640479529	0.00721133561068		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	6.0	40585.0000001	0.0147837871134	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	1.0	54754.9999992	0.00182631723133	6.0	52990.9999993	0.0113226774359	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
Broadly distributed proteins not in subsystems	0.0215051458676	0.00793745526711	0.0210339453136	0.00953144903419	0.934035456917	0.934035456917	0.000471200553989	-0.0119436125185	0.0128860136265		14.0	62613.9999989	0.022359216789	17.0	54430.0	0.0312327760426	5.5	55126.9999996	0.00997696228716	12.25	40585.0000001	0.0301835653566	14.0	62613.9999989	0.022359216789	11.0	85145.0000002	0.0129191379411	17.0	54754.9999992	0.0310473929326	19.25	52990.9999993	0.0363269234403	3.0	32002.0000006	0.00937441409895	9.0	62699.0	0.0143542959218	6.5	41133.9999993	0.0158020129336	12.25	63475.9999994	0.0192986325542	
Coenzyme PQQ synthesis	0.00489586585112	0.00589825177701	0.00519615124283	0.0053995575652	0.934751185666	0.934751185666	-0.000300285391714	-0.00827685903616	0.00767628825273		0.833333333	62613.9999989	0.00133090576072	6.5	54430.0	0.011941943781	7.916666667	55126.9999996	0.0143607790503	0.166666667	40585.0000001	0.000410660753972	0.833333333	62613.9999989	0.00133090576072	0.0	85145.0000002	0.0	1.0	54754.9999992	0.00182631723133	8.833333333	52990.9999993	0.0166694973356	0.0	32002.0000006	0.0	3.0	62699.0	0.00478476530726	1.25	41133.9999993	0.00303884864108	3.083333333	63475.9999994	0.00485747894169	
YjeE	0.0400519837263	0.00782506302515	0.0396377646942	0.00830498535425	0.936912950831	0.936912950831	0.000414219032133	-0.0109614826161	0.0117899206804		22.90833333	62613.9999989	0.0365865993714	28.45238095	54430.0	0.0522733436524	25.63373016	55126.9999996	0.0464994107428	11.25	40585.0000001	0.0277196008377	22.90833333	62613.9999989	0.0365865993714	34.60833333	85145.0000002	0.0406463483821	19.88452381	54754.9999992	0.036315448471	21.89166667	52990.9999993	0.0413120467066	17.02142857	32002.0000006	0.0531886399903	28.85515873	62699.0	0.046021720809	11.7	41133.9999993	0.0284436232805	20.65833333	63475.9999994	0.0325451089076	
Poly-gamma-glutamate biosynthesis	0.00250625578057	0.0023836841375	0.00239569710595	0.00197425525947	0.937967400295	0.937967400295	0.000110558674624	-0.00298812880743	0.00320924615668		1.0	62613.9999989	0.0015970869135	0.5	54430.0	0.000918611060076	0.75	55126.9999996	0.00136049485734	3.166666667	40585.0000001	0.00780255431069	1.0	62613.9999989	0.0015970869135	1.5	85145.0000002	0.00176170062834	0.833333333	54754.9999992	0.0015219310255	2.333333333	52990.9999993	0.00440326344668	0.0	32002.0000006	0.0	1.0	62699.0	0.00159492176909	2.333333333	41133.9999993	0.00567251746254	0.75	63475.9999994	0.00118154893189	
"Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate"	0.0690823327233	0.0202835058899	0.068193238885	0.0143576741438	0.937986680047	0.937986680047	0.000889093838296	-0.0242495309265	0.0260277186031		40.08333333	62613.9999989	0.0640165671107	61.66666667	54430.0	0.113295364082	34.83333333	55126.9999996	0.0631874278126	23.9	40585.0000001	0.0588887520019	40.08333333	62613.9999989	0.0640165671107	43.5	85145.0000002	0.0510893182217	43.58333333	54754.9999992	0.0795969926594	32.75	52990.9999993	0.0618029476712	17.83333333	32002.0000006	0.0557256838	59.58333333	62699.0	0.0950307554028	23.61111111	41133.9999993	0.0574004743288	37.83333333	63475.9999994	0.0596025794479	
Phospholipid and Fatty acid biosynthesis related cluster	0.0141300939399	0.0131636452083	0.0134568835757	0.01381640712	0.938685805475	0.938685805475	0.000673210364173	-0.0183485104862	0.0196949312145		13.0	62613.9999989	0.0207621298755	20.0	54430.0	0.0367444424031	1.0	55126.9999996	0.00181399314312	0.0	40585.0000001	0.0	13.0	62613.9999989	0.0207621298755	4.0	85145.0000002	0.00469786834223	15.0	54754.9999992	0.02739475847	17.0	52990.9999993	0.0320809194018	0.0	32002.0000006	0.0	13.33333333	62699.0	0.0212656235825	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
"D-galactarate, D-glucarate and D-glycerate catabolism - gjo"	0.0446293799655	0.00811631401654	0.0440950473499	0.0127303080123	0.938756091438	0.938756091438	0.000534332615619	-0.0148808186831	0.0159494839144		25.55238095	62613.9999989	0.040809373224	24.31904762	54430.0	0.0446794922285	33.31428571	55126.9999996	0.0604318858459	19.0547619	40585.0000001	0.0469502572378	25.55238095	62613.9999989	0.040809373224	29.03095238	85145.0000002	0.0340958980327	19.01904762	54754.9999992	0.0347348143919	31.85	52990.9999993	0.0601045460558	15.9952381	32002.0000006	0.0499819951869	13.11666667	62699.0	0.0209200572099	20.42619048	41133.9999993	0.0496576809461	31.21190476	63475.9999994	0.0491711903086	
&#946;-Fimbriae	0.00298915931072	0.00316589074258	0.0032358491778	0.00621212027664	0.939029244255	0.939029244255	-0.000246689867075	-0.00753366350998	0.00704028377583		1.0	62613.9999989	0.0015970869135	4.0	54430.0	0.00734888848061	0.0	55126.9999996	0.0	3.0	40585.0000001	0.00739189355672	1.0	62613.9999989	0.0015970869135	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	9.0	52990.9999993	0.0169840161539	0.0	32002.0000006	0.0	0.0	62699.0	0.0	1.0	41133.9999993	0.00243107891286	0.0	63475.9999994	0.0	
Methionine Salvage	0.0163776446525	0.0120116453744	0.0157667279023	0.0127653572145	0.93942274031	0.93942274031	0.000610916750192	-0.0168637701779	0.0180856036783		6.767857143	62613.9999989	0.0108088560755	21.87619048	54430.0	0.0401914210545	12.5	55126.9999996	0.022674914289	1.616666667	40585.0000001	0.00398340930639	6.767857143	62613.9999989	0.0108088560755	8.342857143	85145.0000002	0.00979841111396	5.858333333	54754.9999992	0.0106991751129	23.05952381	52990.9999993	0.0435159249878	3.25	32002.0000006	0.0101556152739	5.166666667	62699.0	0.00824042914082	2.5	41133.9999993	0.00607769728216	10.1	63475.9999994	0.0159115256161	
Mannitol Utilization	0.0705175671948	0.0168318079766	0.0695542285686	0.0221729211793	0.939956205064	0.939956205064	0.000963338626193	-0.0270499879627	0.0289766652151		45.625	62613.9999989	0.0728670904284	52.33333333	54430.0	0.0961479576152	34.83333333	55126.9999996	0.0631874278126	31.61904762	40585.0000001	0.0779082114573	45.625	62613.9999989	0.0728670904284	34.16666667	85145.0000002	0.0401276254271	35.33333333	54754.9999992	0.0645298755009	47.33333333	52990.9999993	0.0893233442106	8.808823529	32002.0000006	0.0275258531618	43.83333333	62699.0	0.0699107375397	40.0	41133.9999993	0.0972431565146	43.66666667	63475.9999994	0.0687924044842	
The mdtABCD multidrug resistance cluster	0.0233277260563	0.0224872820974	0.0244231281106	0.0228487547192	0.940605051518	0.940605051518	-0.00109540205433	-0.0330412614177	0.030850457309		7.0	62613.9999989	0.0111796083945	36.66666667	54430.0	0.0673648110784	20.0	55126.9999996	0.0362798628624	5.666666667	40585.0000001	0.013962465608	7.0	62613.9999989	0.0111796083945	0.0	85145.0000002	0.0	8.0	54754.9999992	0.0146105378506	39.0	52990.9999993	0.0735974033336	0.666666667	32002.0000006	0.00208320313414	12.0	62699.0	0.0191390612291	9.0	41133.9999993	0.0218797102158	9.666666667	63475.9999994	0.0152288529004	
Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	0.396393608049	0.0400903925342	0.39399282809	0.0598438805275	0.942269513192	0.942269513192	0.00240077995914	-0.0708088158744	0.0756103757926		266.0	62613.9999989	0.424825118991	215.0	54430.0	0.395002755833	184.0	55126.9999996	0.333774738334	144.0	40585.0000001	0.354810890723	266.0	62613.9999989	0.424825118991	379.0	85145.0000002	0.445123025426	202.0	54754.9999992	0.368916080729	189.0	52990.9999993	0.356664339232	123.0	32002.0000006	0.384350978057	274.0	62699.0	0.43700856473	130.0	41133.9999993	0.316040258672	318.0	63475.9999994	0.500976747122	
Glycerol and Glycerol-3-phosphate Uptake and Utilization	0.20218562855	0.0435360677111	0.204604875735	0.059907937392	0.943344093931	0.943344093931	-0.00241924718514	-0.0771780876045	0.0723395932342		125.075	62613.9999989	0.199755645706	108.8333333	54430.0	0.199951007349	92.53333333	55126.9999996	0.167854832171	118.1666667	40585.0000001	0.291158474066	125.075	62613.9999989	0.199755645706	131.6666667	85145.0000002	0.154638166304	123.5	54754.9999992	0.225550178069	98.5	52990.9999993	0.18588062124	103.0333333	32002.0000006	0.321959044116	112.0833333	62699.0	0.178764148232	52.16666667	41133.9999993	0.126821283296	119.75	63475.9999994	0.188653979459	
WhiB and WhiB-type regulatory proteins_	0.0491001214727	0.0168826721196	0.0497264148008	0.0103000752229	0.945229715521	0.945229715521	-0.000626293328069	-0.0209064799483	0.0196538932922		27.58333333	62613.9999989	0.044052980692	22.5	54430.0	0.0413374977034	46.58333333	55126.9999996	0.0845018472443	20.34090909	40585.0000001	0.0501192782801	27.58333333	62613.9999989	0.044052980692	26.0	85145.0000002	0.0305361442245	31.25	54754.9999992	0.0570724134791	35.25	52990.9999993	0.0665207299362	13.1	32002.0000006	0.0409349415654	34.0	62699.0	0.054227340149	17.08333333	41133.9999993	0.04153093142	24.16666667	63475.9999994	0.0380721322551	
Fructose and Mannose Inducible PTS	0.00653650683744	0.00447107275026	0.00669285481523	0.00205436849837	0.945338478223	0.945338478223	-0.000156347977791	-0.00535652202359	0.00504382606801		2.0	62613.9999989	0.003194173827	5.0	54430.0	0.00918611060076	1.0	55126.9999996	0.00181399314312	6.0	40585.0000001	0.0147837871134	2.0	62613.9999989	0.003194173827	6.0	85145.0000002	0.00704680251334	4.0	54754.9999992	0.00730526892532	4.0	52990.9999993	0.00754845162396	3.0	32002.0000006	0.00937441409895	2.0	62699.0	0.00318984353818	2.0	41133.9999993	0.00486215782573	5.0	63475.9999994	0.00787699287927	
Restriction-Modification System	0.380514482901	0.0753220484166	0.377553574616	0.0604968760125	0.946775052469	0.946775052469	0.00296090828546	-0.0939162273889	0.0998380439598		248.4777778	62613.9999989	0.396840607219	126.5	54430.0	0.232408598199	193.6071429	55126.9999996	0.35120202968	179.4166667	40585.0000001	0.442076300849	248.4777778	62613.9999989	0.396840607219	394.8333333	85145.0000002	0.463718754242	223.0	54754.9999992	0.407268742587	154.9583333	52990.9999993	0.292423870661	97.31111111	32002.0000006	0.304078217325	239.45	62699.0	0.381904017608	173.463925	41133.9999993	0.42170449021	290.6833333	63475.9999994	0.457942109305	
Inner membrane protein YhjD and conserved cluster involved in LPS biosynthesis	0.0154312835978	0.0130009130221	0.0149087483547	0.0127096591514	0.95002620725	0.95002620725	0.000522535243098	-0.0175955403786	0.0186406108648		10.0	62613.9999989	0.015970869135	20.5	54430.0	0.0376630534631	12.5	55126.9999996	0.022674914289	0.125	40585.0000001	0.000307995564863	10.0	62613.9999989	0.015970869135	0.0	85145.0000002	0.0	5.0	54754.9999992	0.00913158615665	22.0	52990.9999993	0.0415164839318	1.0	32002.0000006	0.00312480469965	6.0	62699.0	0.00956953061453	7.5	41133.9999993	0.0182330918465	5.0	63475.9999994	0.00787699287927	
CBSS-323850.3.peg.3269	0.00758048737663	0.0051811601374	0.007369203977	0.00524395353481	0.950163351741	0.950163351741	0.000211283399632	-0.00713452287515	0.00755708967442		2.5	62613.9999989	0.00399271728375	6.333333333	54430.0	0.0116357400937	6.333333333	55126.9999996	0.0114886232392	5.833333333	40585.0000001	0.0143731263595	2.5	62613.9999989	0.00399271728375	0.0	85145.0000002	0.0	5.666666667	54754.9999992	0.0103491309782	8.833333333	52990.9999993	0.0166694973356	0.0	32002.0000006	0.0	4.666666667	62699.0	0.00744296825627	2.5	41133.9999993	0.00607769728216	2.333333333	63475.9999994	0.0036759300098	
YrdC-YciO	0.120136582216	0.0176165744997	0.120795972883	0.017699764834	0.954081383673	0.954081383673	-0.000659390666551	-0.0255434050654	0.0242246237323		80.71150794	62613.9999989	0.1289032931	77.03388278	54430.0	0.141528353445	60.76944444	55126.9999996	0.110235355525	35.10595238	40585.0000001	0.0864998210667	80.71150794	62613.9999989	0.1289032931	106.2178571	85145.0000002	0.124749377062	78.7014652	54754.9999992	0.143733842026	53.88214286	52990.9999993	0.101681687194	45.51785714	32002.0000006	0.142234413909	77.29710012	62699.0	0.123282827669	47.39047619	41133.9999993	0.115209987336	62.60833333	63475.9999994	0.0986330791647	
